p_0,p_1,p_2,p_3,p_4,p_5,p_6,libres,ocupados,hora,dia_semana
1,1,1,0,1,1,0,2,5,1121,2
1,1,1,0,1,1,0,2,5,1122,2
1,1,1,0,1,1,0,2,5,1123,2
1,1,1,0,1,1,0,2,5,1124,2
1,1,1,0,1,1,0,2,5,1110,2
0,1,1,1,1,1,0,2,5,580,1
0,1,1,1,1,1,0,2,5,565,1
0,1,1,1,1,1,0,2,5,578,1
1,1,1,1,0,0,1,2,5,586,2
1,1,0,1,1,0,1,2,5,1110,0
1,1,0,1,1,0,1,2,5,1111,0
1,1,0,1,1,0,1,2,5,1112,0
1,1,0,1,1,0,1,2,5,1113,0
1,1,0,1,1,0,1,2,5,1114,0
1,1,1,1,0,0,1,2,5,587,2
1,1,1,1,0,0,1,2,5,588,2
1,1,0,1,1,0,1,2,5,1116,0
0,1,1,1,0,1,1,2,5,545,1
1,1,1,1,0,0,1,2,5,589,2
1,1,0,1,1,0,1,2,5,1117,0
1,0,1,1,1,1,0,2,5,1007,2
1,0,1,1,1,1,0,2,5,1006,2
0,1,1,1,0,1,1,2,5,546,1
1,1,1,1,0,0,1,2,5,590,2
1,1,1,1,0,0,1,2,5,591,2
1,1,1,1,0,0,1,2,5,592,2
1,1,1,1,0,0,1,2,5,593,2
1,1,1,0,1,0,1,2,5,1047,2
1,1,1,0,1,0,1,2,5,1046,2
1,1,1,0,1,0,1,2,5,1045,2
0,1,1,1,0,1,1,2,5,547,1
1,1,1,0,1,0,1,2,5,1044,2
1,0,1,1,1,1,0,2,5,1005,2
1,1,1,1,0,0,1,2,5,585,2
1,1,0,1,1,0,1,2,5,1109,0
1,1,1,1,0,0,1,2,5,584,2
1,1,1,1,0,0,1,2,5,583,2
1,1,0,1,1,0,1,2,5,1101,0
1,1,1,1,0,0,1,2,5,565,2
1,1,1,1,0,0,1,2,5,566,2
1,1,1,1,0,0,1,2,5,567,2
1,1,1,1,0,0,1,2,5,568,2
1,1,0,1,1,0,1,2,5,1102,0
1,1,0,1,1,0,1,2,5,1103,0
1,1,0,1,1,0,1,2,5,1104,0
1,1,0,1,1,0,1,2,5,1105,0
1,1,0,1,1,0,1,2,5,1106,0
1,1,1,1,0,0,1,2,5,569,2
1,1,1,1,0,0,1,2,5,570,2
0,1,1,1,0,1,1,2,5,548,1
1,1,1,1,0,0,1,2,5,571,2
1,1,1,1,0,0,1,2,5,572,2
1,1,1,1,0,0,1,2,5,573,2
1,1,1,1,0,0,1,2,5,574,2
1,1,1,1,0,0,1,2,5,575,2
1,1,1,1,0,0,1,2,5,576,2
1,1,1,1,0,0,1,2,5,577,2
1,1,1,1,0,0,1,2,5,578,2
1,1,0,1,1,0,1,2,5,1108,0
1,1,1,1,0,0,1,2,5,579,2
1,1,1,1,0,0,1,2,5,580,2
1,1,1,1,0,0,1,2,5,581,2
1,1,1,1,0,0,1,2,5,582,2
1,1,0,1,1,0,1,2,5,1107,0
1,1,1,0,1,0,1,2,5,1042,2
1,1,1,0,1,0,1,2,5,1041,2
1,1,1,0,1,0,1,2,5,1040,2
0,1,1,1,1,1,0,2,5,551,1
0,1,1,1,1,1,0,2,5,552,1
0,1,1,1,1,1,0,2,5,553,1
0,1,1,1,1,1,0,2,5,554,1
0,1,1,1,1,1,0,2,5,555,1
0,1,1,1,1,1,0,2,5,556,1
0,1,1,1,1,1,0,2,5,557,1
0,1,1,1,1,1,0,2,5,558,1
0,1,1,1,1,1,0,2,5,559,1
0,1,1,1,1,1,0,2,5,560,1
0,1,1,1,1,1,0,2,5,561,1
0,1,1,1,1,1,0,2,5,562,1
0,1,1,1,1,1,0,2,5,550,1
0,1,1,1,1,1,0,2,5,563,1
1,1,1,0,1,1,0,2,5,1156,2
0,1,1,1,1,1,0,2,5,566,1
0,1,1,1,1,1,0,2,5,567,1
0,1,1,1,1,1,0,2,5,568,1
0,1,1,1,1,1,0,2,5,569,1
0,1,1,1,1,1,0,2,5,570,1
0,1,1,1,1,1,0,2,5,571,1
0,1,1,1,1,1,0,2,5,572,1
0,1,1,1,1,1,0,2,5,573,1
0,1,1,1,1,1,0,2,5,575,1
0,1,1,1,1,1,0,2,5,576,1
0,1,1,1,1,1,0,2,5,577,1
0,1,1,1,1,1,0,2,5,564,1
0,1,1,1,1,1,0,2,5,579,1
0,1,1,1,1,1,0,2,5,549,1
0,1,1,1,1,1,0,2,5,547,1
1,1,1,0,1,0,1,2,5,1039,2
1,1,1,0,1,0,1,2,5,1034,2
1,1,0,1,1,1,0,2,5,523,1
1,1,0,1,1,1,0,2,5,524,1
0,1,1,1,0,1,1,2,5,549,1
0,1,1,1,0,1,1,2,5,550,1
1,1,0,1,1,1,0,2,5,525,1
1,1,0,1,1,1,0,2,5,526,1
1,1,0,1,1,1,0,2,5,527,1
0,1,1,1,0,1,1,2,5,551,1
0,1,1,1,0,1,1,2,5,552,1
1,1,0,1,1,1,0,2,5,528,1
0,1,1,1,1,1,0,2,5,548,1
0,1,1,1,0,1,1,2,5,553,1
0,1,1,1,0,1,1,2,5,555,1
0,1,1,1,0,1,1,2,5,556,1
1,1,0,1,1,1,0,2,5,536,1
1,1,0,1,1,1,0,2,5,537,1
1,1,0,1,1,1,0,2,5,538,1
0,1,1,1,0,1,1,2,5,557,1
1,1,0,1,1,1,0,2,5,539,1
1,1,0,1,1,1,0,2,5,540,1
0,1,1,1,0,1,1,2,5,558,1
1,1,0,1,1,1,0,2,5,541,1
1,1,0,1,1,1,0,2,5,545,1
0,1,1,1,1,1,0,2,5,546,1
0,1,1,1,0,1,1,2,5,554,1
0,1,1,1,0,1,1,2,5,563,1
1,1,1,0,1,1,0,2,5,1173,2
1,1,1,0,1,1,0,2,5,1158,2
0,1,1,1,0,1,1,2,5,637,1
0,1,1,1,0,1,1,2,5,639,1
0,1,1,1,0,1,1,2,5,640,1
0,1,1,1,0,1,1,2,5,642,1
0,1,1,1,0,1,1,2,5,643,1
0,1,1,1,0,1,1,2,5,644,1
0,1,1,1,0,1,1,2,5,646,1
0,1,1,1,0,1,1,2,5,647,1
0,1,1,1,0,1,1,2,5,648,1
0,1,1,1,0,1,1,2,5,649,1
0,1,1,1,0,1,1,2,5,650,1
0,1,1,1,0,1,1,2,5,651,1
0,1,1,1,0,1,1,2,5,652,1
0,1,1,1,0,1,1,2,5,653,1
0,1,1,1,0,1,1,2,5,654,1
0,1,1,1,0,1,1,2,5,655,1
0,1,1,1,0,1,1,2,5,656,1
0,1,1,1,0,1,1,2,5,657,1
0,1,1,1,0,1,1,2,5,658,1
0,1,1,1,0,1,1,2,5,659,1
0,1,1,1,0,1,1,2,5,660,1
0,1,1,1,0,1,1,2,5,661,1
0,1,1,1,0,1,1,2,5,662,1
0,1,1,1,0,1,1,2,5,664,1
0,1,1,1,0,1,1,2,5,665,1
0,1,1,1,0,1,1,2,5,636,1
0,1,1,1,0,1,1,2,5,666,1
0,1,1,1,0,1,1,2,5,635,1
0,1,1,1,0,1,1,2,5,633,1
0,1,1,1,0,1,1,2,5,617,1
0,1,1,1,0,1,1,2,5,618,1
0,1,1,1,0,1,1,2,5,619,1
0,1,1,1,0,1,1,2,5,620,1
0,1,1,1,0,1,1,2,5,621,1
0,1,1,1,0,1,1,2,5,622,1
0,1,1,1,0,1,1,2,5,623,1
0,1,1,1,0,1,1,2,5,624,1
0,1,1,1,0,1,1,2,5,625,1
0,1,1,1,0,1,1,2,5,626,1
0,1,1,1,0,1,1,2,5,627,1
0,1,1,1,0,1,1,2,5,628,1
0,1,1,1,0,1,1,2,5,629,1
0,1,1,1,0,1,1,2,5,525,1
0,1,1,1,0,1,1,2,5,526,1
0,1,1,1,0,1,1,2,5,527,1
0,1,1,1,0,1,1,2,5,630,1
0,1,1,1,0,1,1,2,5,631,1
0,1,1,1,0,1,1,2,5,528,1
0,1,1,1,0,1,1,2,5,529,1
0,1,1,1,0,1,1,2,5,530,1
0,1,1,1,0,1,1,2,5,531,1
0,1,1,1,0,1,1,2,5,532,1
0,1,1,1,0,1,1,2,5,533,1
0,1,1,1,0,1,1,2,5,632,1
0,1,1,1,0,1,1,2,5,634,1
0,1,1,1,0,1,1,2,5,524,1
0,1,1,1,0,1,1,2,5,667,1
0,1,1,1,0,1,1,2,5,669,1
1,1,1,0,1,0,1,2,5,646,3
1,1,1,0,1,0,1,2,5,645,3
0,0,1,1,1,1,1,2,5,966,1
0,0,1,1,1,1,1,2,5,964,1
0,0,1,1,1,1,1,2,5,961,1
0,0,1,1,1,1,1,2,5,960,1
1,0,1,1,1,0,1,2,5,959,1
1,0,1,1,1,0,1,2,5,957,1
1,1,1,0,1,1,0,2,5,964,2
1,1,1,0,1,1,0,2,5,963,2
1,0,1,1,1,0,1,2,5,955,1
1,0,1,1,1,0,1,2,5,954,1
1,0,1,1,1,0,1,2,5,953,1
1,0,1,1,1,0,1,2,5,933,1
1,0,1,1,1,0,1,2,5,952,1
1,0,1,1,1,0,1,2,5,950,1
1,0,1,1,1,0,1,2,5,949,1
1,0,1,1,1,0,1,2,5,948,1
0,1,1,1,0,1,1,2,5,544,1
1,0,1,1,1,0,1,2,5,944,1
1,0,1,1,1,0,1,2,5,934,1
1,0,1,1,1,0,1,2,5,935,1
1,0,1,1,1,0,1,2,5,943,1
1,0,1,1,1,0,1,2,5,937,1
1,0,1,1,1,0,1,2,5,938,1
1,1,1,0,1,0,1,2,5,654,3
0,1,1,1,0,1,1,2,5,668,1
1,1,1,0,1,0,1,2,5,656,3
1,1,1,0,1,0,1,2,5,658,3
0,1,1,1,0,1,1,2,5,670,1
0,1,1,1,0,1,1,2,5,671,1
1,1,1,1,0,0,1,2,5,725,3
1,1,1,1,0,0,1,2,5,708,3
1,1,1,0,1,0,1,2,5,681,3
1,1,1,0,1,0,1,2,5,680,3
0,1,1,1,0,1,1,2,5,534,1
1,1,1,0,1,0,1,2,5,679,3
0,1,1,1,0,1,1,2,5,535,1
1,1,1,0,1,0,1,2,5,672,3
0,1,1,1,0,1,1,2,5,537,1
1,1,1,0,1,0,1,2,5,671,3
1,1,1,0,1,0,1,2,5,668,3
0,1,1,1,0,1,1,2,5,538,1
1,1,1,0,1,0,1,2,5,667,3
0,1,1,1,0,1,1,2,5,539,1
0,1,1,1,0,1,1,2,5,542,1
0,1,1,1,0,1,1,2,5,543,1
1,1,1,0,1,0,1,2,5,666,3
1,1,1,0,1,0,1,2,5,665,3
1,1,1,0,1,0,1,2,5,664,3
1,1,1,0,1,0,1,2,5,663,3
1,1,1,0,1,0,1,2,5,661,3
1,1,1,0,1,0,1,2,5,660,3
1,1,1,0,1,0,1,2,5,659,3
1,1,1,0,1,0,1,2,5,657,3
0,1,1,1,0,1,1,2,5,616,1
0,1,1,1,0,1,1,2,5,615,1
0,1,1,1,0,1,1,2,5,614,1
0,1,1,1,0,1,1,2,5,570,1
0,1,1,1,0,1,1,2,5,571,1
0,1,1,1,0,1,1,2,5,573,1
0,1,1,1,0,1,1,2,5,574,1
0,1,1,1,0,1,1,2,5,575,1
0,1,1,1,0,1,1,2,5,577,1
0,1,1,1,0,1,1,2,5,578,1
0,1,1,1,0,1,1,2,5,579,1
0,1,1,1,0,1,1,2,5,580,1
0,1,1,1,0,1,1,2,5,581,1
0,1,1,1,0,1,1,2,5,582,1
0,1,1,1,0,1,1,2,5,583,1
0,1,1,1,0,1,1,2,5,584,1
0,1,1,1,0,1,1,2,5,585,1
0,1,1,1,0,1,1,2,5,586,1
0,1,1,1,0,1,1,2,5,587,1
1,0,1,1,1,1,0,2,5,1004,2
1,0,1,1,1,1,0,2,5,1003,2
1,0,1,1,1,1,0,2,5,1002,2
1,0,1,1,1,1,0,2,5,1001,2
1,1,1,0,1,1,0,2,5,1184,2
1,0,1,1,1,1,0,2,5,1000,2
0,1,1,1,0,1,1,2,5,512,1
0,1,1,1,0,1,1,2,5,513,1
0,1,1,1,0,1,1,2,5,514,1
0,1,1,1,0,1,1,2,5,569,1
0,1,1,1,0,1,1,2,5,515,1
0,1,1,1,0,1,1,2,5,568,1
0,1,1,1,0,1,1,2,5,566,1
1,1,1,0,1,1,0,2,5,1159,2
1,1,1,0,1,1,0,2,5,1160,2
1,1,1,0,1,1,0,2,5,1161,2
1,1,1,0,1,1,0,2,5,1163,2
1,1,1,0,1,1,0,2,5,1164,2
1,1,1,0,1,1,0,2,5,1165,2
1,1,1,0,1,1,0,2,5,1166,2
1,1,1,0,1,1,0,2,5,1167,2
1,1,1,0,1,1,0,2,5,1168,2
1,1,1,0,1,1,0,2,5,1169,2
1,1,1,0,1,1,0,2,5,1170,2
1,1,1,0,1,1,0,2,5,1171,2
1,1,1,0,1,1,0,2,5,1172,2
1,0,1,1,1,0,1,2,5,942,1
1,1,1,0,1,1,0,2,5,1174,2
1,1,1,0,1,1,0,2,5,1175,2
1,1,1,0,1,1,0,2,5,1176,2
1,1,1,0,1,1,0,2,5,1177,2
1,1,1,0,1,1,0,2,5,1178,2
1,1,1,0,1,1,0,2,5,1179,2
1,1,1,0,1,1,0,2,5,1180,2
1,1,1,0,1,1,0,2,5,1181,2
1,1,1,0,1,1,0,2,5,1183,2
0,1,1,1,0,1,1,2,5,564,1
0,1,1,1,0,1,1,2,5,565,1
0,1,1,1,0,1,1,2,5,567,1
0,1,1,1,0,1,1,2,5,516,1
1,1,1,0,1,1,0,2,5,1185,2
1,1,1,0,1,1,0,2,5,1186,2
1,1,1,1,1,0,0,2,5,754,1
1,1,1,1,1,0,0,2,5,756,1
1,1,1,1,1,0,0,2,5,757,1
1,1,1,0,1,0,1,2,5,987,2
1,1,1,0,1,0,1,2,5,986,2
1,1,1,0,1,0,1,2,5,985,2
1,1,1,0,1,0,1,2,5,984,2
1,1,1,0,1,0,1,2,5,983,2
0,1,1,1,0,1,1,2,5,598,1
0,1,1,1,0,1,1,2,5,599,1
0,1,1,1,0,1,1,2,5,600,1
0,1,1,1,0,1,1,2,5,601,1
0,1,1,1,0,1,1,2,5,602,1
0,1,1,1,0,1,1,2,5,603,1
0,1,1,1,0,1,1,2,5,604,1
0,1,1,0,1,1,1,2,5,975,2
0,1,1,1,0,1,1,2,5,605,1
0,1,1,1,0,1,1,2,5,606,1
0,1,1,1,0,1,1,2,5,607,1
0,1,1,1,0,1,1,2,5,608,1
0,1,1,1,0,1,1,2,5,609,1
0,1,1,1,0,1,1,2,5,610,1
0,1,1,1,0,1,1,2,5,611,1
0,1,1,1,0,1,1,2,5,612,1
0,1,1,1,0,1,1,2,5,613,1
1,1,1,1,1,0,0,2,5,752,1
1,1,1,0,1,1,0,2,5,1203,2
1,1,1,0,1,1,0,2,5,1202,2
1,1,1,0,1,1,0,2,5,1201,2
1,1,1,0,1,1,0,2,5,1187,2
1,1,1,0,1,1,0,2,5,1188,2
1,1,1,0,1,1,0,2,5,1189,2
0,1,1,1,0,1,1,2,5,588,1
0,1,1,1,0,1,1,2,5,518,1
0,1,1,1,0,1,1,2,5,519,1
0,1,1,1,0,1,1,2,5,521,1
0,1,1,1,0,1,1,2,5,589,1
0,1,1,1,0,1,1,2,5,590,1
0,1,1,1,0,1,1,2,5,592,1
0,1,1,1,0,1,1,2,5,593,1
0,1,1,1,0,1,1,2,5,594,1
1,1,1,0,1,1,0,2,5,1157,2
0,1,1,1,0,1,1,2,5,595,1
0,1,1,1,0,1,1,2,5,597,1
1,1,1,0,1,1,0,2,5,1190,2
1,1,1,0,1,1,0,2,5,1191,2
1,1,1,0,1,1,0,2,5,1192,2
1,1,1,0,1,1,0,2,5,1193,2
1,1,1,0,1,1,0,2,5,1194,2
1,1,1,0,1,1,0,2,5,1195,2
1,1,1,0,1,1,0,2,5,1196,2
1,1,1,0,1,1,0,2,5,1197,2
1,1,1,0,1,1,0,2,5,1198,2
1,1,1,0,1,1,0,2,5,1199,2
1,1,1,0,1,1,0,2,5,1200,2
0,1,1,1,0,1,1,2,5,522,1
1,0,1,1,1,0,1,2,5,936,1
0,1,1,1,0,1,1,2,5,561,3
1,1,1,0,1,0,1,2,5,1049,2
1,1,1,1,0,1,0,2,5,544,1
1,1,1,1,0,1,0,2,5,543,1
1,1,1,1,0,1,0,2,5,542,1
1,1,1,1,0,1,0,2,5,541,1
1,1,1,1,0,1,0,2,5,540,1
1,1,1,1,0,1,0,2,5,539,1
1,1,1,1,0,1,0,2,5,538,1
1,1,1,1,0,1,0,2,5,537,1
1,1,1,1,0,1,0,2,5,536,1
1,1,1,1,0,1,0,2,5,535,1
1,1,1,1,0,1,0,2,5,534,1
1,1,1,1,0,1,0,2,5,533,1
1,1,1,1,0,1,0,2,5,532,1
1,1,1,1,0,1,0,2,5,545,1
1,1,1,1,0,1,0,2,5,531,1
1,1,1,1,0,1,0,2,5,529,1
1,1,1,1,0,1,0,2,5,528,1
1,1,1,1,0,1,0,2,5,527,1
1,1,1,1,0,1,0,2,5,526,1
1,1,1,1,0,1,0,2,5,525,1
1,1,1,1,0,1,0,2,5,524,1
1,1,1,1,0,1,0,2,5,523,1
1,1,1,1,0,1,0,2,5,522,1
1,1,1,1,0,1,0,2,5,521,1
1,1,1,1,0,1,0,2,5,520,1
1,1,1,1,0,1,0,2,5,519,1
1,1,1,1,0,1,0,2,5,518,1
1,1,1,1,0,1,0,2,5,517,1
1,1,1,1,0,1,0,2,5,530,1
1,1,1,1,0,1,0,2,5,516,1
1,1,1,1,0,1,0,2,5,546,1
1,1,1,1,0,1,0,2,5,548,1
1,1,1,1,0,1,0,2,5,575,1
1,1,1,1,0,1,0,2,5,574,1
1,1,1,1,0,1,0,2,5,573,1
1,1,1,1,0,1,0,2,5,572,1
1,1,1,1,0,1,0,2,5,571,1
1,1,1,1,0,1,0,2,5,570,1
1,1,1,1,0,1,0,2,5,569,1
1,1,1,1,0,1,0,2,5,568,1
1,1,1,1,0,1,0,2,5,567,1
1,1,1,1,0,1,0,2,5,566,1
1,1,1,1,0,1,0,2,5,565,1
1,1,1,1,0,1,0,2,5,564,1
1,1,1,1,0,1,0,2,5,563,1
1,1,1,1,0,1,0,2,5,547,1
1,0,1,1,1,1,0,2,5,1096,0
1,1,1,1,0,1,0,2,5,561,1
1,1,1,1,0,1,0,2,5,560,1
1,1,1,1,0,1,0,2,5,559,1
1,1,1,1,0,1,0,2,5,558,1
1,1,1,1,0,1,0,2,5,557,1
1,1,1,1,0,1,0,2,5,556,1
1,1,1,1,0,1,0,2,5,555,1
1,1,1,1,0,1,0,2,5,554,1
1,1,1,1,0,1,0,2,5,553,1
1,1,1,1,0,1,0,2,5,552,1
1,1,1,1,0,1,0,2,5,551,1
1,1,1,1,0,1,0,2,5,550,1
1,1,1,1,0,1,0,2,5,549,1
1,1,1,1,0,1,0,2,5,562,1
1,1,1,1,0,1,0,2,5,515,1
1,1,1,1,0,1,0,2,5,514,1
1,1,1,1,0,1,0,2,5,513,1
1,1,1,1,0,1,0,2,5,538,1
1,1,1,1,0,1,0,2,5,539,1
1,1,1,1,0,1,0,2,5,540,1
1,1,1,1,0,1,0,2,5,541,1
1,1,1,1,0,1,0,2,5,542,1
1,1,1,1,0,1,0,2,5,543,1
1,1,1,1,0,1,0,2,5,544,1
1,1,1,1,0,1,0,2,5,545,1
1,1,1,1,0,1,0,2,5,546,1
1,1,1,1,0,1,0,2,5,547,1
1,1,1,1,0,1,0,2,5,1116,3
1,1,1,1,0,1,0,2,5,1114,3
1,1,1,1,0,1,0,2,5,1113,3
1,1,1,1,0,1,0,2,5,536,1
0,1,1,0,1,1,1,2,5,639,3
1,1,1,0,0,1,1,2,5,626,3
1,1,1,1,0,1,0,2,5,679,1
1,1,1,1,0,1,0,2,5,680,1
1,1,1,1,0,1,0,2,5,681,1
1,1,1,1,0,1,0,2,5,682,1
1,1,1,1,0,1,0,2,5,683,1
1,1,1,1,0,1,0,2,5,684,1
1,1,1,1,0,1,0,2,5,685,1
1,1,1,1,0,1,0,2,5,686,1
1,1,1,1,0,1,0,2,5,687,1
1,1,1,1,0,1,0,2,5,688,1
1,1,1,1,0,1,0,2,5,689,1
1,1,1,1,0,1,0,2,5,690,1
1,1,1,0,0,1,1,2,5,631,3
1,1,1,1,0,1,0,2,5,531,1
1,1,1,1,0,1,0,2,5,530,1
1,1,1,1,0,1,0,2,5,529,1
1,1,1,1,0,1,0,2,5,512,1
1,1,1,1,0,1,0,2,5,511,1
1,1,1,1,0,1,0,2,5,510,1
1,1,1,1,0,1,0,2,5,509,1
1,1,1,1,0,1,0,2,5,501,1
1,1,1,1,0,1,0,2,5,502,1
1,1,1,1,0,1,0,2,5,503,1
1,1,1,1,0,1,0,2,5,504,1
1,1,1,1,0,1,0,2,5,505,1
1,1,1,1,0,1,0,2,5,506,1
1,1,1,1,0,1,0,2,5,507,1
1,1,1,1,0,1,0,2,5,508,1
1,1,1,1,0,1,0,2,5,509,1
1,1,1,1,0,1,0,2,5,510,1
1,1,1,1,0,1,0,2,5,511,1
1,1,1,1,0,1,0,2,5,512,1
1,1,1,1,0,1,0,2,5,514,1
1,1,1,1,0,1,0,2,5,515,1
1,1,1,1,0,1,0,2,5,516,1
1,1,1,1,0,1,0,2,5,518,1
1,1,1,1,0,1,0,2,5,519,1
1,1,1,1,0,1,0,2,5,520,1
1,1,1,1,0,1,0,2,5,521,1
1,1,1,1,0,1,0,2,5,522,1
1,1,1,1,0,1,0,2,5,523,1
1,1,1,1,0,1,0,2,5,524,1
1,1,1,1,0,1,0,2,5,525,1
1,1,1,1,0,1,0,2,5,527,1
1,1,1,1,0,1,0,2,5,528,1
1,1,1,1,0,1,0,2,5,576,1
1,1,1,1,0,1,0,2,5,691,1
1,1,1,1,0,1,0,2,5,577,1
1,1,1,1,0,1,0,2,5,579,1
1,1,1,1,1,0,0,2,5,606,2
1,1,1,1,1,0,0,2,5,605,2
1,1,1,1,1,0,0,2,5,603,2
1,1,1,1,1,0,0,2,5,602,2
1,1,1,1,1,0,0,2,5,601,2
1,1,1,1,1,0,0,2,5,600,2
1,1,1,1,1,0,0,2,5,599,2
1,1,1,1,1,0,0,2,5,598,2
1,1,1,1,1,0,0,2,5,597,2
1,1,1,1,1,0,0,2,5,596,2
1,1,1,1,1,0,0,2,5,595,2
1,1,1,1,1,0,0,2,5,592,2
1,1,1,1,0,1,0,2,5,591,2
1,1,1,1,1,0,0,2,5,608,2
1,1,1,1,0,1,0,2,5,590,2
1,1,1,1,0,1,0,2,5,588,2
1,1,1,1,0,1,0,2,5,587,2
1,1,1,1,0,1,0,2,5,586,2
1,1,1,1,0,1,0,2,5,585,2
1,1,1,0,1,1,0,2,5,1010,1
1,1,1,0,1,1,0,2,5,978,1
1,1,1,1,1,0,0,2,5,526,4
1,1,1,1,1,0,0,2,5,527,4
1,1,1,1,1,0,0,2,5,528,4
1,1,1,1,1,0,0,2,5,529,4
1,1,1,1,1,0,0,2,5,530,4
1,1,1,1,1,0,0,2,5,531,4
1,1,1,1,1,0,0,2,5,532,4
1,1,1,1,0,1,0,2,5,589,2
1,1,1,1,1,0,0,2,5,533,4
1,1,0,1,1,0,1,2,5,1257,3
1,1,1,1,1,0,0,2,5,611,2
1,1,1,1,0,1,0,2,5,644,2
1,1,1,1,0,1,0,2,5,643,2
1,1,1,1,0,1,0,2,5,642,2
1,1,1,1,0,1,0,2,5,641,2
1,1,1,1,0,1,0,2,5,640,2
1,1,1,1,0,1,0,2,5,639,2
1,1,1,1,0,1,0,2,5,638,2
1,1,1,1,0,1,0,2,5,637,2
1,1,1,1,1,0,0,2,5,634,2
1,1,1,1,1,0,0,2,5,633,2
1,1,1,1,1,0,0,2,5,632,2
1,1,1,1,1,0,0,2,5,631,2
1,1,1,1,1,0,0,2,5,630,2
1,1,1,1,1,0,0,2,5,609,2
1,1,0,1,1,0,1,2,5,1232,3
1,1,1,1,1,0,0,2,5,627,2
1,1,1,1,1,0,0,2,5,626,2
1,1,1,1,1,0,0,2,5,623,2
1,1,1,1,1,0,0,2,5,619,2
1,1,0,1,1,0,1,2,5,1244,3
1,1,1,1,1,0,0,2,5,618,2
1,1,1,1,1,0,0,2,5,617,2
1,1,1,1,1,0,0,2,5,616,2
1,1,1,1,1,0,0,2,5,615,2
1,1,1,1,1,0,0,2,5,614,2
1,1,0,1,1,0,1,2,5,1251,3
1,1,1,1,1,0,0,2,5,613,2
1,1,1,1,1,0,0,2,5,612,2
1,1,1,1,1,0,0,2,5,629,2
1,1,1,1,1,0,0,2,5,534,4
1,1,1,1,1,0,0,2,5,535,4
1,1,1,1,1,0,0,2,5,536,4
1,1,1,1,0,1,0,2,5,601,1
1,1,1,1,0,1,0,2,5,600,1
1,1,1,1,0,1,0,2,5,599,1
1,1,1,1,0,1,0,2,5,598,1
1,1,1,1,0,1,0,2,5,597,1
1,1,1,1,0,1,0,2,5,596,1
1,1,1,1,0,1,0,2,5,595,1
1,1,1,1,0,1,0,2,5,594,1
1,1,1,1,0,1,0,2,5,593,1
1,1,1,1,0,1,0,2,5,592,1
1,1,1,1,0,1,0,2,5,591,1
1,1,1,1,0,1,0,2,5,590,1
1,1,1,1,0,1,0,2,5,589,1
1,1,1,1,0,1,0,2,5,602,1
1,1,1,1,0,1,0,2,5,588,1
1,0,1,1,1,1,0,2,5,1056,0
1,0,1,1,1,1,0,2,5,1057,0
1,0,1,1,1,1,0,2,5,1058,0
1,0,1,1,1,1,0,2,5,1059,0
1,0,1,1,1,1,0,2,5,1060,0
1,0,1,1,1,1,0,2,5,1061,0
1,0,1,1,1,1,0,2,5,1062,0
1,1,1,1,0,1,0,2,5,585,1
1,1,1,1,0,1,0,2,5,584,1
1,1,1,1,0,1,0,2,5,583,1
1,1,1,1,0,1,0,2,5,582,1
1,1,1,1,0,1,0,2,5,581,1
1,1,1,1,0,1,0,2,5,580,1
1,1,1,1,0,1,0,2,5,586,1
1,1,1,1,0,1,0,2,5,603,1
1,1,1,1,0,1,0,2,5,604,1
1,1,1,0,1,1,0,2,5,950,1
1,1,1,1,1,0,0,2,5,537,4
1,1,1,1,1,0,0,2,5,538,4
1,1,1,1,1,0,0,2,5,539,4
1,1,1,1,1,0,0,2,5,540,4
1,1,1,1,1,0,0,2,5,541,4
1,1,1,1,1,0,0,2,5,542,4
1,1,1,1,1,0,0,2,5,543,4
1,1,1,1,1,0,0,2,5,544,4
1,1,1,1,1,0,0,2,5,545,4
1,1,0,1,1,0,1,2,5,1011,0
1,1,0,1,1,0,1,2,5,1012,0
1,1,0,1,1,0,1,2,5,1013,0
1,1,1,0,1,1,0,2,5,967,1
1,1,1,0,1,1,0,2,5,966,1
1,1,1,0,1,1,0,2,5,965,1
1,1,1,0,1,1,0,2,5,964,1
1,1,1,0,1,1,0,2,5,963,1
1,1,1,0,1,1,0,2,5,962,1
1,1,1,0,1,1,0,2,5,961,1
1,1,1,0,1,1,0,2,5,960,1
1,1,1,0,1,1,0,2,5,959,1
1,1,1,0,1,1,0,2,5,958,1
1,1,1,0,1,1,0,2,5,957,1
1,1,1,0,1,1,0,2,5,956,1
1,1,1,0,1,1,0,2,5,955,1
1,1,1,0,1,1,0,2,5,954,1
1,1,1,0,1,1,0,2,5,953,1
1,1,1,0,1,1,0,2,5,952,1
1,1,1,0,1,1,0,2,5,951,1
1,1,1,1,0,1,0,2,5,578,1
1,1,1,0,1,0,1,2,5,1048,2
1,1,1,1,0,1,0,2,5,692,1
1,1,1,1,0,1,0,2,5,694,1
1,1,1,0,0,1,1,2,5,1151,2
1,1,1,0,0,1,1,2,5,1150,2
1,1,1,0,0,1,1,2,5,1148,2
1,1,1,0,0,1,1,2,5,1146,2
1,1,1,0,0,1,1,2,5,1145,2
1,1,1,0,0,1,1,2,5,1143,2
1,1,1,0,0,1,1,2,5,1142,2
1,1,1,0,0,1,1,2,5,1140,2
1,1,1,0,0,1,1,2,5,1139,2
1,1,1,0,0,1,1,2,5,1137,2
1,1,1,0,0,1,1,2,5,1136,2
